prefecture,municipality,districtName,tradePrice,floorPlan,area,buildingYear,structure,cityPlanning,period,renovation
東京都,江東区,亀戸,6400000,１ＤＫ,25,昭和49年,ＳＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,亀戸,21000000,１Ｋ,20,平成21年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,亀戸,20000000,１Ｋ,20,平成20年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,亀戸,27000000,１ＬＤＫ,50,平成2年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,江東区,亀戸,21000000,１Ｋ,20,平成21年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,亀戸,24000000,１Ｋ,25,平成23年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,江東区,亀戸,210000000,１Ｋ,20,平成21年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,亀戸,20000000,１Ｋ,25,平成24年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,亀戸,26000000,１Ｋ,25,平成27年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,亀戸,16000000,１Ｋ,20,平成22年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,江東区,亀戸,17000000,１Ｋ,20,平成22年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,江東区,亀戸,27000000,１Ｋ,25,平成27年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,亀戸,20000000,,20,平成22年,ＲＣ,近隣商業地域,2020年第１四半期,
東京都,江東区,亀戸,7500000,１ＤＫ,25,昭和49年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,亀戸,53000000,３ＬＤＫ,60,平成24年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,亀戸,8000000,１Ｋ,20,平成4年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,亀戸,23000000,１Ｋ,20,平成22年,ＳＲＣ,近隣商業地域,2020年第１四半期,
東京都,江東区,亀戸,37000000,３ＬＤＫ,60,昭和48年,鉄骨造,第１種中高層住居専用地域,2020年第１四半期,改装済
東京都,江東区,亀戸,55000000,３ＬＤＫ,75,平成17年,ＳＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,亀戸,24000000,１Ｋ,25,平成26年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,亀戸,22000000,１Ｋ,20,平成19年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,亀戸,19000000,１Ｋ,20,平成18年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,亀戸,25000000,１Ｋ,25,平成26年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,亀戸,30000000,３ＬＤＫ,55,平成6年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,亀戸,44000000,３ＬＤＫ,65,平成21年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,亀戸,58000000,４ＬＤＫ,90,平成20年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,北砂,20000000,１Ｋ,20,平成19年,ＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,江東区,北砂,5900000,１Ｋ,15,昭和63年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,北砂,28000000,,55,昭和61年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,北砂,18000000,１Ｋ,20,平成18年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,北砂,42000000,２ＬＤＫ,70,平成18年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,北砂,66000000,３ＬＤＫ,90,平成20年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,北砂,40000000,２ＬＤＫ,65,昭和60年,ＳＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,北砂,50000000,４ＬＤＫ,70,平成8年,ＳＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,北砂,15000000,２ＬＤＫ＋Ｓ,50,昭和56年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,北砂,20000000,,20,平成18年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,北砂,39000000,３ＬＤＫ,60,平成25年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,北砂,41000000,３ＬＤＫ,60,平成25年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,木場,75000000,２ＬＤＫ,65,平成29年,ＳＲＣ,商業地域,2020年第１四半期,
東京都,江東区,木場,58000000,３ＬＤＫ,65,平成25年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,木場,25000000,１Ｋ,25,平成23年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,木場,52000000,３ＬＤＫ,65,平成10年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,江東区,木場,73000000,４ＬＤＫ,80,平成26年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,木場,24000000,１Ｋ,20,平成18年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,木場,27000000,１Ｋ,25,平成25年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,木場,60000000,２ＬＤＫ＋Ｓ,70,平成27年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,木場,26000000,１Ｋ,25,平成23年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,木場,44000000,３ＬＤＫ,70,平成13年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,木場,43000000,４ＬＤＫ,85,昭和56年,ＳＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,江東区,木場,64000000,４ＬＤＫ,85,平成16年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,清澄,53000000,２ＬＤＫ,50,平成24年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,清澄,25000000,１Ｋ,25,平成26年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,清澄,93000000,３ＬＤＫ,115,平成12年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,佐賀,27000000,１Ｋ,30,平成18年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,佐賀,19000000,１Ｋ,20,平成17年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,佐賀,22000000,１Ｋ,20,平成17年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,佐賀,18000000,１Ｋ,20,平成17年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,塩浜,47000000,３ＬＤＫ,65,平成28年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,塩浜,48000000,３ＬＤＫ,65,平成28年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,塩浜,25000000,２ＬＤＫ,65,昭和58年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,塩浜,26000000,,40,平成12年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,塩浜,51000000,３ＬＤＫ,70,平成26年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,塩浜,40000000,２ＬＤＫ,65,平成13年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,塩浜,47000000,３ＬＤＫ,65,平成20年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,潮見,23000000,１Ｋ,25,平成23年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,潮見,49000000,４ＬＤＫ,85,平成11年,ＳＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,潮見,37000000,２ＬＤＫ,55,平成11年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,東雲,51000000,３ＬＤＫ,65,平成24年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,東雲,50000000,３ＬＤＫ,65,平成24年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,東雲,52000000,２ＬＤＫ,65,平成24年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,東雲,32000000,１Ｋ,35,平成24年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,東雲,58000000,３ＬＤＫ,80,平成24年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,東雲,45000000,２ＬＤＫ,75,平成13年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,東雲,41000000,３ＬＤＫ,65,平成15年,ＳＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,東雲,62000000,３ＬＤＫ,70,平成26年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,江東区,東雲,48000000,２ＬＤＫ,60,平成24年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,東雲,65000000,２ＬＤＫ,85,平成21年,ＲＣ,第２種住居地域,2020年第１四半期,
東京都,江東区,東雲,53000000,２ＬＤＫ,80,平成16年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,江東区,東雲,48000000,３ＬＤＫ,70,平成11年,ＳＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,東雲,57000000,３ＬＤＫ,65,平成29年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,東雲,63000000,３ＬＤＫ,85,平成24年,ＲＣ,第２種住居地域,2020年第１四半期,
東京都,江東区,東雲,60000000,３ＬＤＫ,75,平成24年,ＲＣ,第２種住居地域,2020年第１四半期,未改装
東京都,江東区,白河,68000000,３ＬＤＫ,80,平成13年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,白河,72000000,３ＬＤＫ,85,平成20年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,白河,46000000,２ＬＤＫ,55,平成17年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,白河,77000000,３ＬＤＫ,85,平成18年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,白河,62000000,２ＬＤＫ,65,平成22年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,白河,93000000,３ＬＤＫ,90,平成17年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,白河,70000000,２ＬＤＫ,70,平成17年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,新大橋,49000000,２ＬＤＫ,55,平成19年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,新大橋,31000000,１Ｋ,25,平成28年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,新大橋,53000000,３ＬＤＫ,70,平成12年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,新大橋,31000000,１Ｋ,25,平成28年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,新大橋,47000000,２ＬＤＫ,50,平成9年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,新大橋,84000000,３ＬＤＫ,100,平成17年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,新大橋,23000000,１ＬＤＫ,30,平成12年,ＳＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,新大橋,29000000,１Ｋ,25,平成22年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,新砂,54000000,２ＬＤＫ,70,平成17年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,新砂,49000000,３ＬＤＫ,80,平成15年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,住吉,29000000,１Ｋ,25,平成28年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,千石,35000000,３ＬＤＫ,70,昭和56年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,高橋,39000000,１ＬＤＫ,35,平成26年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,高橋,28000000,１ＬＤＫ,35,昭和49年,ＳＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,辰巳,21000000,２ＬＤＫ,50,昭和55年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,辰巳,45000000,３ＬＤＫ,75,平成27年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,辰巳,41000000,２ＬＤＫ,55,平成23年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,辰巳,55000000,２ＬＤＫ,75,平成24年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,辰巳,49000000,３ＬＤＫ,70,平成23年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,辰巳,33000000,３ＬＤＫ,60,昭和55年,ＳＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,東陽,26000000,１Ｋ,25,平成25年,ＲＣ,商業地域,2020年第１四半期,未改装
東京都,江東区,東陽,45000000,３ＬＤＫ,65,平成10年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,江東区,東陽,36000000,３ＬＤＫ,60,昭和61年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,東陽,23000000,１ＬＤＫ,35,昭和52年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,東陽,52000000,３ＬＤＫ,60,平成24年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,江東区,東陽,56000000,２ＬＤＫ,70,平成4年,,商業地域,2020年第１四半期,改装済
東京都,江東区,東陽,30000000,２ＬＤＫ,45,昭和47年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,東陽,25000000,２ＤＫ,35,昭和52年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,東陽,55000000,１ＬＤＫ,65,平成19年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,江東区,東陽,28000000,１Ｋ,25,平成26年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,東陽,26000000,２ＤＫ,40,昭和62年,ＳＲＣ,商業地域,2020年第１四半期,改装済
東京都,江東区,東陽,63000000,２ＬＤＫ,60,,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,東陽,59000000,,65,平成19年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,江東区,東陽,59000000,３ＬＤＫ,70,平成19年,ＲＣ,第１種住居地域,2020年第１四半期,未改装
東京都,江東区,東陽,23000000,３ＤＫ,50,昭和49年,ＳＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,東陽,28000000,３ＬＤＫ,70,昭和57年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,常盤,27000000,１Ｋ,25,平成25年,ＲＣ,準工業地域,2020年第１四半期,改装済
東京都,江東区,富岡,20000000,１Ｋ,20,平成14年,ＳＲＣ,近隣商業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,53000000,２ＬＤＫ,55,平成28年,ＲＣ,工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,55000000,２ＬＤＫ,65,平成28年,ＲＣ,工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,44000000,１ＬＤＫ,55,平成19年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,77000000,２ＬＤＫ,75,平成21年,ＲＣ,工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,55000000,３ＬＤＫ,65,平成26年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,豊洲,61000000,２ＬＤＫ,65,平成21年,ＲＣ,工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,85000000,４ＬＤＫ,80,平成20年,ＲＣ,工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,35000000,３ＬＤＫ,80,昭和56年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,71000000,２ＬＤＫ,65,平成28年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,豊洲,44000000,１ＬＤＫ,40,平成21年,ＲＣ,工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,36000000,２ＬＤＫ,65,昭和56年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,73000000,２ＬＤＫ,65,平成21年,ＲＣ,工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,60000000,３ＬＤＫ,75,平成21年,ＲＣ,工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,70000000,３ＬＤＫ,75,平成25年,ＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,28000000,３ＬＤＫ,55,昭和57年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,豊洲,54000000,３ＬＤＫ,70,平成19年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,93000000,３ＬＤＫ,85,平成28年,ＲＣ,準工業地域,2020年第１四半期,
東京都,江東区,豊洲,49000000,３ＬＤＫ,65,平成12年,ＳＲＣ,準工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,70000000,３ＬＤＫ,70,平成21年,ＲＣ,工業地域,2020年第１四半期,未改装
東京都,江東区,豊洲,91000000,３ＬＤＫ,80,平成26年,ＲＣ,工業地域,2020年第１四半期,未改装
